
---------- Begin Simulation Statistics ----------
simSeconds                                   0.009910                       # Number of seconds simulated (Second)
system.l3.CleanEvict_T.mshrMisses::writebacks       468271                       # number of CleanEvict_T MSHR misses (Count)
system.l3.CleanEvict_T.mshrMisses::total       468271                       # number of CleanEvict_T MSHR misses (Count)
system.l3.CleanEvict_T.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict_T accesses (Ratio)
system.l3.CleanEvict_T.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict_T accesses (Ratio)
system.l3.ReadExReq_T.misses::switch_cpus0.data            6                       # number of ReadExReq_T misses (Count)
system.l3.ReadExReq_T.misses::switch_cpus1.data            1                       # number of ReadExReq_T misses (Count)
system.l3.ReadExReq_T.misses::switch_cpus2.data            3                       # number of ReadExReq_T misses (Count)
system.l3.ReadExReq_T.misses::switch_cpus3.data            1                       # number of ReadExReq_T misses (Count)
system.l3.ReadExReq_T.misses::total                11                       # number of ReadExReq_T misses (Count)
system.l3.ReadExReq_T.missLatency::switch_cpus0.data       466683                       # number of ReadExReq_T miss ticks (Tick)
system.l3.ReadExReq_T.missLatency::switch_cpus1.data        70425                       # number of ReadExReq_T miss ticks (Tick)
system.l3.ReadExReq_T.missLatency::switch_cpus2.data       345239                       # number of ReadExReq_T miss ticks (Tick)
system.l3.ReadExReq_T.missLatency::switch_cpus3.data       134277                       # number of ReadExReq_T miss ticks (Tick)
system.l3.ReadExReq_T.missLatency::total      1016624                       # number of ReadExReq_T miss ticks (Tick)
system.l3.ReadExReq_T.accesses::switch_cpus0.data            6                       # number of ReadExReq_T accesses(hits+misses) (Count)
system.l3.ReadExReq_T.accesses::switch_cpus1.data            1                       # number of ReadExReq_T accesses(hits+misses) (Count)
system.l3.ReadExReq_T.accesses::switch_cpus2.data            3                       # number of ReadExReq_T accesses(hits+misses) (Count)
system.l3.ReadExReq_T.accesses::switch_cpus3.data            1                       # number of ReadExReq_T accesses(hits+misses) (Count)
system.l3.ReadExReq_T.accesses::total              11                       # number of ReadExReq_T accesses(hits+misses) (Count)
system.l3.ReadExReq_T.missRate::switch_cpus0.data            1                       # miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.missRate::switch_cpus1.data            1                       # miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.missRate::switch_cpus2.data            1                       # miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.missRate::switch_cpus3.data            1                       # miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.missRate::total               1                       # miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.avgMissLatency::switch_cpus0.data 77780.500000                       # average ReadExReq_T miss latency ((Tick/Count))
system.l3.ReadExReq_T.avgMissLatency::switch_cpus1.data        70425                       # average ReadExReq_T miss latency ((Tick/Count))
system.l3.ReadExReq_T.avgMissLatency::switch_cpus2.data 115079.666667                       # average ReadExReq_T miss latency ((Tick/Count))
system.l3.ReadExReq_T.avgMissLatency::switch_cpus3.data       134277                       # average ReadExReq_T miss latency ((Tick/Count))
system.l3.ReadExReq_T.avgMissLatency::total 92420.363636                       # average ReadExReq_T miss latency ((Tick/Count))
system.l3.ReadExReq_T.mshrMisses::switch_cpus0.data            6                       # number of ReadExReq_T MSHR misses (Count)
system.l3.ReadExReq_T.mshrMisses::switch_cpus1.data            1                       # number of ReadExReq_T MSHR misses (Count)
system.l3.ReadExReq_T.mshrMisses::switch_cpus2.data            3                       # number of ReadExReq_T MSHR misses (Count)
system.l3.ReadExReq_T.mshrMisses::switch_cpus3.data            1                       # number of ReadExReq_T MSHR misses (Count)
system.l3.ReadExReq_T.mshrMisses::total            11                       # number of ReadExReq_T MSHR misses (Count)
system.l3.ReadExReq_T.mshrMissLatency::switch_cpus0.data       387807                       # number of ReadExReq_T MSHR miss ticks (Tick)
system.l3.ReadExReq_T.mshrMissLatency::switch_cpus1.data        57279                       # number of ReadExReq_T MSHR miss ticks (Tick)
system.l3.ReadExReq_T.mshrMissLatency::switch_cpus2.data       305801                       # number of ReadExReq_T MSHR miss ticks (Tick)
system.l3.ReadExReq_T.mshrMissLatency::switch_cpus3.data       121131                       # number of ReadExReq_T MSHR miss ticks (Tick)
system.l3.ReadExReq_T.mshrMissLatency::total       872018                       # number of ReadExReq_T MSHR miss ticks (Tick)
system.l3.ReadExReq_T.mshrMissRate::switch_cpus0.data            1                       # mshr miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.mshrMissRate::switch_cpus1.data            1                       # mshr miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.mshrMissRate::switch_cpus2.data            1                       # mshr miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.mshrMissRate::switch_cpus3.data            1                       # mshr miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.mshrMissRate::total            1                       # mshr miss rate for ReadExReq_T accesses (Ratio)
system.l3.ReadExReq_T.avgMshrMissLatency::switch_cpus0.data 64634.500000                       # average ReadExReq_T mshr miss latency ((Tick/Count))
system.l3.ReadExReq_T.avgMshrMissLatency::switch_cpus1.data        57279                       # average ReadExReq_T mshr miss latency ((Tick/Count))
system.l3.ReadExReq_T.avgMshrMissLatency::switch_cpus2.data 101933.666667                       # average ReadExReq_T mshr miss latency ((Tick/Count))
system.l3.ReadExReq_T.avgMshrMissLatency::switch_cpus3.data       121131                       # average ReadExReq_T mshr miss latency ((Tick/Count))
system.l3.ReadExReq_T.avgMshrMissLatency::total 79274.363636                       # average ReadExReq_T mshr miss latency ((Tick/Count))
system.l3.ReadReq_11.hits::maa                    180                       # number of ReadReq_11 hits (Count)
system.l3.ReadReq_11.hits::total                  180                       # number of ReadReq_11 hits (Count)
system.l3.ReadReq_11.misses::maa               125004                       # number of ReadReq_11 misses (Count)
system.l3.ReadReq_11.misses::total             125004                       # number of ReadReq_11 misses (Count)
system.l3.ReadReq_11.missLatency::maa     32281774267                       # number of ReadReq_11 miss ticks (Tick)
system.l3.ReadReq_11.missLatency::total   32281774267                       # number of ReadReq_11 miss ticks (Tick)
system.l3.ReadReq_11.accesses::maa             125184                       # number of ReadReq_11 accesses(hits+misses) (Count)
system.l3.ReadReq_11.accesses::total           125184                       # number of ReadReq_11 accesses(hits+misses) (Count)
system.l3.ReadReq_11.missRate::maa           0.998562                       # miss rate for ReadReq_11 accesses (Ratio)
system.l3.ReadReq_11.missRate::total         0.998562                       # miss rate for ReadReq_11 accesses (Ratio)
system.l3.ReadReq_11.avgMissLatency::maa 258245.930266                       # average ReadReq_11 miss latency ((Tick/Count))
system.l3.ReadReq_11.avgMissLatency::total 258245.930266                       # average ReadReq_11 miss latency ((Tick/Count))
system.l3.ReadReq_11.mshrMisses::maa           125004                       # number of ReadReq_11 MSHR misses (Count)
system.l3.ReadReq_11.mshrMisses::total         125004                       # number of ReadReq_11 MSHR misses (Count)
system.l3.ReadReq_11.mshrMissLatency::maa  30638471683                       # number of ReadReq_11 MSHR miss ticks (Tick)
system.l3.ReadReq_11.mshrMissLatency::total  30638471683                       # number of ReadReq_11 MSHR miss ticks (Tick)
system.l3.ReadReq_11.mshrMissRate::maa       0.998562                       # mshr miss rate for ReadReq_11 accesses (Ratio)
system.l3.ReadReq_11.mshrMissRate::total     0.998562                       # mshr miss rate for ReadReq_11 accesses (Ratio)
system.l3.ReadReq_11.avgMshrMissLatency::maa 245099.930266                       # average ReadReq_11 mshr miss latency ((Tick/Count))
system.l3.ReadReq_11.avgMshrMissLatency::total 245099.930266                       # average ReadReq_11 mshr miss latency ((Tick/Count))
system.l3.ReadReq_13.hits::maa                 136651                       # number of ReadReq_13 hits (Count)
system.l3.ReadReq_13.hits::total               136651                       # number of ReadReq_13 hits (Count)
system.l3.ReadReq_13.misses::maa               136117                       # number of ReadReq_13 misses (Count)
system.l3.ReadReq_13.misses::total             136117                       # number of ReadReq_13 misses (Count)
system.l3.ReadReq_13.missLatency::maa     35541487101                       # number of ReadReq_13 miss ticks (Tick)
system.l3.ReadReq_13.missLatency::total   35541487101                       # number of ReadReq_13 miss ticks (Tick)
system.l3.ReadReq_13.accesses::maa             272768                       # number of ReadReq_13 accesses(hits+misses) (Count)
system.l3.ReadReq_13.accesses::total           272768                       # number of ReadReq_13 accesses(hits+misses) (Count)
system.l3.ReadReq_13.missRate::maa           0.499021                       # miss rate for ReadReq_13 accesses (Ratio)
system.l3.ReadReq_13.missRate::total         0.499021                       # miss rate for ReadReq_13 accesses (Ratio)
system.l3.ReadReq_13.avgMissLatency::maa 261109.832725                       # average ReadReq_13 miss latency ((Tick/Count))
system.l3.ReadReq_13.avgMissLatency::total 261109.832725                       # average ReadReq_13 miss latency ((Tick/Count))
system.l3.ReadReq_13.mshrMisses::maa           136117                       # number of ReadReq_13 MSHR misses (Count)
system.l3.ReadReq_13.mshrMisses::total         136117                       # number of ReadReq_13 MSHR misses (Count)
system.l3.ReadReq_13.mshrMissLatency::maa  33752093019                       # number of ReadReq_13 MSHR miss ticks (Tick)
system.l3.ReadReq_13.mshrMissLatency::total  33752093019                       # number of ReadReq_13 MSHR miss ticks (Tick)
system.l3.ReadReq_13.mshrMissRate::maa       0.499021                       # mshr miss rate for ReadReq_13 accesses (Ratio)
system.l3.ReadReq_13.mshrMissRate::total     0.499021                       # mshr miss rate for ReadReq_13 accesses (Ratio)
system.l3.ReadReq_13.avgMshrMissLatency::maa 247963.832725                       # average ReadReq_13 mshr miss latency ((Tick/Count))
system.l3.ReadReq_13.avgMshrMissLatency::total 247963.832725                       # average ReadReq_13 mshr miss latency ((Tick/Count))
system.l3.ReadReq_3.mshrUncacheable::switch_cpus0.data           94                       # number of ReadReq_3 MSHR uncacheable (Count)
system.l3.ReadReq_3.mshrUncacheable::total           94                       # number of ReadReq_3 MSHR uncacheable (Count)
system.l3.ReadReq_3.mshrUncacheableLatency::switch_cpus0.data    565085887                       # number of ReadReq_3 MSHR uncacheable ticks (Tick)
system.l3.ReadReq_3.mshrUncacheableLatency::total    565085887                       # number of ReadReq_3 MSHR uncacheable ticks (Tick)
system.l3.ReadReq_3.avgMshrUncacheableLatency::switch_cpus0.data 6011551.989362                       # average ReadReq_3 mshr uncacheable latency ((Tick/Count))
system.l3.ReadReq_3.avgMshrUncacheableLatency::total 6011551.989362                       # average ReadReq_3 mshr uncacheable latency ((Tick/Count))
system.l3.ReadReq_T.hits::maa                  136831                       # number of ReadReq_T hits (Count)
system.l3.ReadReq_T.hits::total                136831                       # number of ReadReq_T hits (Count)
system.l3.ReadReq_T.misses::maa                261121                       # number of ReadReq_T misses (Count)
system.l3.ReadReq_T.misses::total              261121                       # number of ReadReq_T misses (Count)
system.l3.ReadReq_T.missLatency::maa      67823261368                       # number of ReadReq_T miss ticks (Tick)
system.l3.ReadReq_T.missLatency::total    67823261368                       # number of ReadReq_T miss ticks (Tick)
system.l3.ReadReq_T.accesses::maa              397952                       # number of ReadReq_T accesses(hits+misses) (Count)
system.l3.ReadReq_T.accesses::total            397952                       # number of ReadReq_T accesses(hits+misses) (Count)
system.l3.ReadReq_T.missRate::maa            0.656162                       # miss rate for ReadReq_T accesses (Ratio)
system.l3.ReadReq_T.missRate::total          0.656162                       # miss rate for ReadReq_T accesses (Ratio)
system.l3.ReadReq_T.avgMissLatency::maa  259738.823641                       # average ReadReq_T miss latency ((Tick/Count))
system.l3.ReadReq_T.avgMissLatency::total 259738.823641                       # average ReadReq_T miss latency ((Tick/Count))
system.l3.ReadReq_T.mshrMisses::maa            261121                       # number of ReadReq_T MSHR misses (Count)
system.l3.ReadReq_T.mshrMisses::total          261121                       # number of ReadReq_T MSHR misses (Count)
system.l3.ReadReq_T.mshrUncacheable::switch_cpus0.data           94                       # number of ReadReq_T MSHR uncacheable (Count)
system.l3.ReadReq_T.mshrUncacheable::switch_cpus1.data          110                       # number of ReadReq_T MSHR uncacheable (Count)
system.l3.ReadReq_T.mshrUncacheable::switch_cpus2.data          106                       # number of ReadReq_T MSHR uncacheable (Count)
system.l3.ReadReq_T.mshrUncacheable::switch_cpus3.data           84                       # number of ReadReq_T MSHR uncacheable (Count)
system.l3.ReadReq_T.mshrUncacheable::total          394                       # number of ReadReq_T MSHR uncacheable (Count)
system.l3.ReadReq_T.mshrMissLatency::maa  64390564702                       # number of ReadReq_T MSHR miss ticks (Tick)
system.l3.ReadReq_T.mshrMissLatency::total  64390564702                       # number of ReadReq_T MSHR miss ticks (Tick)
system.l3.ReadReq_T.mshrUncacheableLatency::switch_cpus0.data    565085887                       # number of ReadReq_T MSHR uncacheable ticks (Tick)
system.l3.ReadReq_T.mshrUncacheableLatency::switch_cpus1.data    849647346                       # number of ReadReq_T MSHR uncacheable ticks (Tick)
system.l3.ReadReq_T.mshrUncacheableLatency::switch_cpus2.data    592077448                       # number of ReadReq_T MSHR uncacheable ticks (Tick)
system.l3.ReadReq_T.mshrUncacheableLatency::switch_cpus3.data    552160545                       # number of ReadReq_T MSHR uncacheable ticks (Tick)
system.l3.ReadReq_T.mshrUncacheableLatency::total   2558971226                       # number of ReadReq_T MSHR uncacheable ticks (Tick)
system.l3.ReadReq_T.mshrMissRate::maa        0.656162                       # mshr miss rate for ReadReq_T accesses (Ratio)
system.l3.ReadReq_T.mshrMissRate::total      0.656162                       # mshr miss rate for ReadReq_T accesses (Ratio)
system.l3.ReadReq_T.avgMshrMissLatency::maa 246592.823641                       # average ReadReq_T mshr miss latency ((Tick/Count))
system.l3.ReadReq_T.avgMshrMissLatency::total 246592.823641                       # average ReadReq_T mshr miss latency ((Tick/Count))
system.l3.ReadReq_T.avgMshrUncacheableLatency::switch_cpus0.data 6011551.989362                       # average ReadReq_T mshr uncacheable latency ((Tick/Count))
system.l3.ReadReq_T.avgMshrUncacheableLatency::switch_cpus1.data 7724066.781818                       # average ReadReq_T mshr uncacheable latency ((Tick/Count))
system.l3.ReadReq_T.avgMshrUncacheableLatency::switch_cpus2.data 5585636.301887                       # average ReadReq_T mshr uncacheable latency ((Tick/Count))
system.l3.ReadReq_T.avgMshrUncacheableLatency::switch_cpus3.data 6573339.821429                       # average ReadReq_T mshr uncacheable latency ((Tick/Count))
system.l3.ReadReq_T.avgMshrUncacheableLatency::total 6494850.827411                       # average ReadReq_T mshr uncacheable latency ((Tick/Count))
system.l3.ReadSharedReq_0.mshrMisses::cpu0.dcache.prefetcher       121000                       # number of ReadSharedReq_0 MSHR misses (Count)
system.l3.ReadSharedReq_0.mshrMisses::switch_cpus0.data          266                       # number of ReadSharedReq_0 MSHR misses (Count)
system.l3.ReadSharedReq_0.mshrMisses::total       121266                       # number of ReadSharedReq_0 MSHR misses (Count)
system.l3.ReadSharedReq_0.mshrUncacheableLatency::cpu0.dcache.prefetcher   2281718353                       # number of ReadSharedReq_0 MSHR uncacheable ticks (Tick)
system.l3.ReadSharedReq_0.mshrUncacheableLatency::switch_cpus0.data     15224617                       # number of ReadSharedReq_0 MSHR uncacheable ticks (Tick)
system.l3.ReadSharedReq_0.mshrUncacheableLatency::total   2296942970                       # number of ReadSharedReq_0 MSHR uncacheable ticks (Tick)
system.l3.ReadSharedReq_0.mshrMissRate::cpu0.dcache.prefetcher          inf                       # mshr miss rate for ReadSharedReq_0 accesses (Ratio)
system.l3.ReadSharedReq_0.mshrMissRate::switch_cpus0.data          inf                       # mshr miss rate for ReadSharedReq_0 accesses (Ratio)
system.l3.ReadSharedReq_0.mshrMissRate::total          inf                       # mshr miss rate for ReadSharedReq_0 accesses (Ratio)
system.l3.ReadSharedReq_0.avgMshrUncacheableLatency::cpu0.dcache.prefetcher          inf                       # average ReadSharedReq_0 mshr uncacheable latency ((Tick/Count))
system.l3.ReadSharedReq_0.avgMshrUncacheableLatency::switch_cpus0.data          inf                       # average ReadSharedReq_0 mshr uncacheable latency ((Tick/Count))
system.l3.ReadSharedReq_0.avgMshrUncacheableLatency::total          inf                       # average ReadSharedReq_0 mshr uncacheable latency ((Tick/Count))
system.l3.ReadSharedReq_13.hits::cpu0.dcache.prefetcher           79                       # number of ReadSharedReq_13 hits (Count)
system.l3.ReadSharedReq_13.hits::cpu0.l2cache.prefetcher          102                       # number of ReadSharedReq_13 hits (Count)
system.l3.ReadSharedReq_13.hits::switch_cpus0.data           56                       # number of ReadSharedReq_13 hits (Count)
system.l3.ReadSharedReq_13.hits::total            237                       # number of ReadSharedReq_13 hits (Count)
system.l3.ReadSharedReq_13.misses::cpu0.dcache.prefetcher           48                       # number of ReadSharedReq_13 misses (Count)
system.l3.ReadSharedReq_13.misses::cpu0.l2cache.prefetcher            4                       # number of ReadSharedReq_13 misses (Count)
system.l3.ReadSharedReq_13.misses::switch_cpus0.data            4                       # number of ReadSharedReq_13 misses (Count)
system.l3.ReadSharedReq_13.misses::total           56                       # number of ReadSharedReq_13 misses (Count)
system.l3.ReadSharedReq_13.missLatency::cpu0.dcache.prefetcher     12492492                       # number of ReadSharedReq_13 miss ticks (Tick)
system.l3.ReadSharedReq_13.missLatency::cpu0.l2cache.prefetcher       455415                       # number of ReadSharedReq_13 miss ticks (Tick)
system.l3.ReadSharedReq_13.missLatency::switch_cpus0.data       714266                       # number of ReadSharedReq_13 miss ticks (Tick)
system.l3.ReadSharedReq_13.missLatency::total     13662173                       # number of ReadSharedReq_13 miss ticks (Tick)
system.l3.ReadSharedReq_13.accesses::cpu0.dcache.prefetcher          127                       # number of ReadSharedReq_13 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_13.accesses::cpu0.l2cache.prefetcher          106                       # number of ReadSharedReq_13 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_13.accesses::switch_cpus0.data           60                       # number of ReadSharedReq_13 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_13.accesses::total          293                       # number of ReadSharedReq_13 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_13.missRate::cpu0.dcache.prefetcher     0.377953                       # miss rate for ReadSharedReq_13 accesses (Ratio)
system.l3.ReadSharedReq_13.missRate::cpu0.l2cache.prefetcher     0.037736                       # miss rate for ReadSharedReq_13 accesses (Ratio)
system.l3.ReadSharedReq_13.missRate::switch_cpus0.data     0.066667                       # miss rate for ReadSharedReq_13 accesses (Ratio)
system.l3.ReadSharedReq_13.missRate::total     0.191126                       # miss rate for ReadSharedReq_13 accesses (Ratio)
system.l3.ReadSharedReq_13.avgMissLatency::cpu0.dcache.prefetcher 260260.250000                       # average ReadSharedReq_13 miss latency ((Tick/Count))
system.l3.ReadSharedReq_13.avgMissLatency::cpu0.l2cache.prefetcher 113853.750000                       # average ReadSharedReq_13 miss latency ((Tick/Count))
system.l3.ReadSharedReq_13.avgMissLatency::switch_cpus0.data 178566.500000                       # average ReadSharedReq_13 miss latency ((Tick/Count))
system.l3.ReadSharedReq_13.avgMissLatency::total 243967.375000                       # average ReadSharedReq_13 miss latency ((Tick/Count))
system.l3.ReadSharedReq_13.mshrMisses::cpu0.dcache.prefetcher           48                       # number of ReadSharedReq_13 MSHR misses (Count)
system.l3.ReadSharedReq_13.mshrMisses::cpu0.l2cache.prefetcher            4                       # number of ReadSharedReq_13 MSHR misses (Count)
system.l3.ReadSharedReq_13.mshrMisses::switch_cpus0.data            4                       # number of ReadSharedReq_13 MSHR misses (Count)
system.l3.ReadSharedReq_13.mshrMisses::total           56                       # number of ReadSharedReq_13 MSHR misses (Count)
system.l3.ReadSharedReq_13.mshrMissLatency::cpu0.dcache.prefetcher     11861484                       # number of ReadSharedReq_13 MSHR miss ticks (Tick)
system.l3.ReadSharedReq_13.mshrMissLatency::cpu0.l2cache.prefetcher       402831                       # number of ReadSharedReq_13 MSHR miss ticks (Tick)
system.l3.ReadSharedReq_13.mshrMissLatency::switch_cpus0.data       661682                       # number of ReadSharedReq_13 MSHR miss ticks (Tick)
system.l3.ReadSharedReq_13.mshrMissLatency::total     12925997                       # number of ReadSharedReq_13 MSHR miss ticks (Tick)
system.l3.ReadSharedReq_13.mshrMissRate::cpu0.dcache.prefetcher     0.377953                       # mshr miss rate for ReadSharedReq_13 accesses (Ratio)
system.l3.ReadSharedReq_13.mshrMissRate::cpu0.l2cache.prefetcher     0.037736                       # mshr miss rate for ReadSharedReq_13 accesses (Ratio)
system.l3.ReadSharedReq_13.mshrMissRate::switch_cpus0.data     0.066667                       # mshr miss rate for ReadSharedReq_13 accesses (Ratio)
system.l3.ReadSharedReq_13.mshrMissRate::total     0.191126                       # mshr miss rate for ReadSharedReq_13 accesses (Ratio)
system.l3.ReadSharedReq_13.avgMshrMissLatency::cpu0.dcache.prefetcher 247114.250000                       # average ReadSharedReq_13 mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq_13.avgMshrMissLatency::cpu0.l2cache.prefetcher 100707.750000                       # average ReadSharedReq_13 mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq_13.avgMshrMissLatency::switch_cpus0.data 165420.500000                       # average ReadSharedReq_13 mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq_13.avgMshrMissLatency::total 230821.375000                       # average ReadSharedReq_13 mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq_14.misses::cpu0.dcache.prefetcher          542                       # number of ReadSharedReq_14 misses (Count)
system.l3.ReadSharedReq_14.misses::cpu0.l2cache.prefetcher        33540                       # number of ReadSharedReq_14 misses (Count)
system.l3.ReadSharedReq_14.misses::switch_cpus0.data            1                       # number of ReadSharedReq_14 misses (Count)
system.l3.ReadSharedReq_14.misses::total        34083                       # number of ReadSharedReq_14 misses (Count)
system.l3.ReadSharedReq_14.missLatency::cpu0.dcache.prefetcher     44192139                       # number of ReadSharedReq_14 miss ticks (Tick)
system.l3.ReadSharedReq_14.missLatency::cpu0.l2cache.prefetcher   2906170934                       # number of ReadSharedReq_14 miss ticks (Tick)
system.l3.ReadSharedReq_14.missLatency::switch_cpus0.data        79815                       # number of ReadSharedReq_14 miss ticks (Tick)
system.l3.ReadSharedReq_14.missLatency::total   2950442888                       # number of ReadSharedReq_14 miss ticks (Tick)
system.l3.ReadSharedReq_14.accesses::cpu0.dcache.prefetcher          542                       # number of ReadSharedReq_14 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_14.accesses::cpu0.l2cache.prefetcher        33540                       # number of ReadSharedReq_14 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_14.accesses::switch_cpus0.data            1                       # number of ReadSharedReq_14 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_14.accesses::total        34083                       # number of ReadSharedReq_14 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_14.missRate::cpu0.dcache.prefetcher            1                       # miss rate for ReadSharedReq_14 accesses (Ratio)
system.l3.ReadSharedReq_14.missRate::cpu0.l2cache.prefetcher            1                       # miss rate for ReadSharedReq_14 accesses (Ratio)
system.l3.ReadSharedReq_14.missRate::switch_cpus0.data            1                       # miss rate for ReadSharedReq_14 accesses (Ratio)
system.l3.ReadSharedReq_14.missRate::total            1                       # miss rate for ReadSharedReq_14 accesses (Ratio)
system.l3.ReadSharedReq_14.avgMissLatency::cpu0.dcache.prefetcher 81535.311808                       # average ReadSharedReq_14 miss latency ((Tick/Count))
system.l3.ReadSharedReq_14.avgMissLatency::cpu0.l2cache.prefetcher 86647.910972                       # average ReadSharedReq_14 miss latency ((Tick/Count))
system.l3.ReadSharedReq_14.avgMissLatency::switch_cpus0.data        79815                       # average ReadSharedReq_14 miss latency ((Tick/Count))
system.l3.ReadSharedReq_14.avgMissLatency::total 86566.408121                       # average ReadSharedReq_14 miss latency ((Tick/Count))
system.l3.ReadSharedReq_14.mshrMisses::cpu0.dcache.prefetcher          542                       # number of ReadSharedReq_14 MSHR misses (Count)
system.l3.ReadSharedReq_14.mshrMisses::cpu0.l2cache.prefetcher        33540                       # number of ReadSharedReq_14 MSHR misses (Count)
system.l3.ReadSharedReq_14.mshrMisses::switch_cpus0.data            1                       # number of ReadSharedReq_14 MSHR misses (Count)
system.l3.ReadSharedReq_14.mshrMisses::total        34083                       # number of ReadSharedReq_14 MSHR misses (Count)
system.l3.ReadSharedReq_14.mshrMissLatency::cpu0.dcache.prefetcher     37067007                       # number of ReadSharedReq_14 MSHR miss ticks (Tick)
system.l3.ReadSharedReq_14.mshrMissLatency::cpu0.l2cache.prefetcher   2465254094                       # number of ReadSharedReq_14 MSHR miss ticks (Tick)
system.l3.ReadSharedReq_14.mshrMissLatency::switch_cpus0.data        66669                       # number of ReadSharedReq_14 MSHR miss ticks (Tick)
system.l3.ReadSharedReq_14.mshrMissLatency::total   2502387770                       # number of ReadSharedReq_14 MSHR miss ticks (Tick)
system.l3.ReadSharedReq_14.mshrMissRate::cpu0.dcache.prefetcher            1                       # mshr miss rate for ReadSharedReq_14 accesses (Ratio)
system.l3.ReadSharedReq_14.mshrMissRate::cpu0.l2cache.prefetcher            1                       # mshr miss rate for ReadSharedReq_14 accesses (Ratio)
system.l3.ReadSharedReq_14.mshrMissRate::switch_cpus0.data            1                       # mshr miss rate for ReadSharedReq_14 accesses (Ratio)
system.l3.ReadSharedReq_14.mshrMissRate::total            1                       # mshr miss rate for ReadSharedReq_14 accesses (Ratio)
system.l3.ReadSharedReq_14.avgMshrMissLatency::cpu0.dcache.prefetcher 68389.311808                       # average ReadSharedReq_14 mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq_14.avgMshrMissLatency::cpu0.l2cache.prefetcher 73501.910972                       # average ReadSharedReq_14 mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq_14.avgMshrMissLatency::switch_cpus0.data        66669                       # average ReadSharedReq_14 mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq_14.avgMshrMissLatency::total 73420.408121                       # average ReadSharedReq_14 mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq_15.misses::cpu0.dcache.prefetcher           32                       # number of ReadSharedReq_15 misses (Count)
system.l3.ReadSharedReq_15.misses::cpu0.l2cache.prefetcher           30                       # number of ReadSharedReq_15 misses (Count)
system.l3.ReadSharedReq_15.misses::switch_cpus0.data        19174                       # number of ReadSharedReq_15 misses (Count)
system.l3.ReadSharedReq_15.misses::total        19236                       # number of ReadSharedReq_15 misses (Count)
system.l3.ReadSharedReq_15.missLatency::cpu0.dcache.prefetcher      3035476                       # number of ReadSharedReq_15 miss ticks (Tick)
system.l3.ReadSharedReq_15.missLatency::cpu0.l2cache.prefetcher      3761890                       # number of ReadSharedReq_15 miss ticks (Tick)
system.l3.ReadSharedReq_15.missLatency::switch_cpus0.data   1514669286                       # number of ReadSharedReq_15 miss ticks (Tick)
system.l3.ReadSharedReq_15.missLatency::total   1521466652                       # number of ReadSharedReq_15 miss ticks (Tick)
system.l3.ReadSharedReq_15.accesses::cpu0.dcache.prefetcher           32                       # number of ReadSharedReq_15 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_15.accesses::cpu0.l2cache.prefetcher           30                       # number of ReadSharedReq_15 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_15.accesses::switch_cpus0.data        19174                       # number of ReadSharedReq_15 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_15.accesses::total        19236                       # number of ReadSharedReq_15 accesses(hits+misses) (Count)
system.l3.ReadSharedReq_15.missRate::cpu0.dcache.prefetcher            1                       # miss rate for ReadSharedReq_15 accesses (Ratio)
system.l3.ReadSharedReq_15.missRate::cpu0.l2cache.prefetcher            1                       # miss rate for ReadSharedReq_15 accesses (Ratio)
system.l3.ReadSharedReq_15.missRate::switch_cpus0.data            1                       # miss rate for ReadSharedReq_15 accesses (Ratio)
system.l3.ReadSharedReq_15.missRate::total            1                       # miss rate for ReadSharedReq_15 accesses (Ratio)
system.l3.ReadSharedReq_15.avgMissLatency::cpu0.dcache.prefetcher 94858.625000                       # average ReadSharedReq_15 miss latency ((Tick/Count))
